id,label
2998,4
2999,6
3000,7
3001,6
3002,6
3003,6
3004,0
3005,7
3006,5
3007,2
3008,2
3009,4
3010,0
3011,4
3012,7
3013,3
3014,8
3015,6
3016,6
3017,5
3018,2
3019,6
3020,6
3021,5
3022,0
3023,2
3024,1
3025,6
3026,1
3027,4
3028,2
3029,1
3030,5
3031,2
3032,1
3033,5
3034,2
3035,6
3036,6
3037,2
3038,0
3039,4
3040,5
3041,7
3042,3
3043,6
3044,5
3045,5
3046,9
3047,2
3048,0
3049,5
3050,1
3051,3
3052,0
3053,7
3054,1
3055,9
3056,3
3057,6
3058,5
3059,6
3060,9
3061,6
3062,1
3063,5
3064,4
3065,7
3066,6
3067,3
3068,2
3069,3
3070,6
3071,5
3072,7
3073,7
3074,6
3075,6
3076,5
3077,8
3078,5
3079,3
3080,7
3081,2
3082,7
3083,2
3084,9
3085,5
3086,0
3087,2
3088,8
3089,1
3090,8
3091,2
3092,8
3093,6
3094,8
3095,3
3096,6
3097,4
3098,0
3099,6
3100,6
3101,3
3102,4
3103,8
3104,6
3105,0
3106,0
3107,3
3108,5
3109,7
3110,0
3111,9
3112,9
3113,8
3114,0
3115,1
3116,9
3117,4
3118,0
3119,2
3120,4
3121,8
3122,2
3123,2
3124,7
3125,6
3126,3
3127,2
3128,6
3129,5
3130,4
3131,3
3132,3
3133,9
3134,7
3135,4
3136,4
3137,5
3138,9
3139,4
3140,1
3141,1
3142,7
3143,9
3144,0
3145,0
3146,5
3147,7
3148,0
3149,5
3150,2
3151,0
3152,9
3153,7
3154,5
3155,0
3156,3
3157,5
3158,3
3159,2
3160,2
3161,0
3162,8
3163,3
3164,9
3165,9
3166,9
3167,6
3168,4
3169,9
3170,3
3171,4
3172,1
3173,0
3174,9
3175,1
3176,1
3177,7
3178,2
3179,7
3180,0
3181,1
3182,8
3183,0
3184,3
3185,5
3186,1
3187,2
3188,1
3189,4
3190,7
3191,9
3192,8
3193,4
3194,4
3195,6
3196,5
3197,1
3198,0
3199,1
3200,0
3201,3
3202,5
3203,5
3204,6
3205,9
3206,2
3207,9
3208,5
3209,7
3210,5
3211,9
3212,8
3213,1
3214,5
3215,8
3216,9
3217,1
3218,4
3219,0
3220,2
3221,0
3222,9
3223,7
3224,9
3225,3
3226,8
3227,7
3228,7
3229,8
3230,1
3231,9
3232,8
3233,9
3234,0
3235,7
3236,7
3237,6
3238,5
3239,8
3240,5
3241,4
3242,0
3243,9
3244,1
3245,8
3246,0
3247,3
3248,7
3249,3
3250,7
3251,5
3252,3
3253,8
3254,3
3255,1
3256,3
3257,3
3258,0
3259,7
3260,2
3261,0
3262,6
3263,6
3264,7
3265,7
3266,1
3267,2
3268,8
3269,5
3270,1
3271,7
3272,3
3273,1
3274,6
3275,8
3276,2
3277,7
3278,8
3279,9
3280,6
3281,9
3282,8
3283,5
3284,0
3285,0
3286,9
3287,4
3288,6
3289,0
3290,9
3291,4
3292,2
3293,2
3294,4
3295,7
3296,1
3297,9
3298,6
3299,4
3300,6
3301,8
3302,6
3303,9
3304,2
3305,7
3306,4
3307,0
3308,1
3309,6
3310,4
3311,0
3312,0
3313,2
3314,7
3315,6
3316,6
3317,7
3318,7
3319,0
3320,9
3321,4
3322,1
3323,4
3324,9
3325,5
3326,9
3327,0
3328,6
3329,4
3330,4
3331,1
3332,7
3333,0
3334,1
3335,2
3336,8
3337,7
3338,9
3339,8
3340,0
3341,0
3342,0
3343,2
3344,6
3345,8
3346,3
3347,7
3348,3
3349,3
3350,5
3351,5
3352,4
3353,8
3354,9
3355,2
3356,8
3357,5
3358,7
3359,5
3360,4
3361,4
3362,7
3363,8
3364,8
3365,5
3366,6
3367,6
3368,3
3369,6
3370,0
3371,5
3372,6
3373,9
3374,5
3375,4
3376,3
3377,0
3378,5
3379,1
3380,5
3381,1
3382,1
3383,8
3384,7
3385,9
3386,3
3387,5
3388,2
3389,6
3390,3
3391,8
3392,4
3393,8
3394,0
3395,8
3396,4
3397,0
3398,5
3399,5
3400,2
3401,4
3402,8
3403,8
3404,4
3405,1
3406,8
3407,8
3408,8
3409,3
3410,3
3411,2
3412,9
3413,5
3414,7
3415,5
3416,8
3417,7
3418,9
3419,0
3420,2
3421,7
3422,3
3423,5
3424,1
3425,5
3426,1
3427,1
3428,2
3429,4
3430,3
3431,1
3432,9
3433,1
3434,2
3435,8
3436,1
3437,7
3438,8
3439,2
3440,9
3441,6
3442,5
3443,1
3444,9
3445,6
3446,9
3447,2
3448,5
3449,6
3450,1
3451,5
3452,8
3453,4
3454,6
3455,5
3456,6
3457,0
3458,2
3459,5
3460,6
3461,2
3462,9
3463,1
3464,4
3465,8
3466,8
3467,3
3468,7
3469,2
3470,9
3471,1
3472,1
3473,1
3474,6
3475,3
3476,6
3477,5
3478,4
3479,2
3480,7
3481,8
3482,8
3483,0
3484,7
3485,8
3486,8
3487,7
3488,4
3489,6
3490,9
3491,6
3492,8
3493,3
3494,7
3495,8
3496,4
3497,2
3498,3
3499,0
3500,4
3501,8
3502,0
3503,4
3504,2
3505,6
3506,2
3507,2
3508,2
3509,7
3510,9
3511,6
3512,9
3513,6
3514,0
3515,2
3516,1
3517,4
3518,6
3519,3
3520,8
3521,7
3522,5
3523,9
3524,0
3525,2
3526,1
3527,0
3528,5
3529,9
3530,7
3531,3
3532,4
3533,4
3534,7
3535,1
3536,7
3537,7
3538,8
3539,9
3540,5
3541,6
3542,1
3543,0
3544,0
3545,0
3546,2
3547,3
3548,1
3549,6
3550,4
3551,0
3552,8
3553,8
3554,6
3555,4
3556,5
3557,5
3558,7
3559,7
3560,9
3561,3
3562,5
3563,5
3564,4
3565,9
3566,0
3567,9
3568,5
3569,6
3570,7
3571,0
3572,8
3573,0
3574,7
3575,8
3576,8
3577,9
3578,4
3579,0
3580,3
3581,6
3582,8
3583,3
3584,4
3585,4
3586,4
3587,1
3588,3
3589,8
3590,8
3591,3
3592,2
3593,1
3594,4
3595,7
3596,6
3597,8
3598,0
3599,1
3600,1
3601,3
3602,7
3603,8
3604,4
3605,6
3606,2
3607,6
3608,9
3609,0
3610,0
3611,2
3612,9
3613,9
3614,0
3615,5
3616,0
3617,4
3618,7
3619,7
3620,1
3621,8
3622,6
3623,5
3624,1
3625,5
3626,4
3627,2
3628,6
3629,1
3630,1
3631,7
3632,9
3633,5
3634,4
3635,1
3636,5
3637,7
3638,8
3639,2
3640,4
3641,9
3642,7
3643,2
3644,8
3645,2
3646,1
3647,8
3648,7
3649,1
3650,3
3651,5
3652,8
3653,1
3654,3
3655,9
3656,1
3657,2
3658,7
3659,5
3660,8
3661,5
3662,3
3663,2
3664,5
3665,4
3666,8
3667,1
3668,0
3669,8
3670,8
3671,4
3672,0
3673,4
3674,2
3675,7
3676,4
3677,4
3678,5
3679,6
3680,3
3681,7
3682,0
3683,9
3684,4
3685,4
3686,5
3687,8
3688,5
3689,6
3690,1
3691,4
3692,5
3693,3
3694,9
3695,6
3696,8
3697,7
3698,4
3699,7
3700,8
3701,1
3702,4
3703,5
3704,5
3705,3
3706,8
3707,3
3708,5
3709,3
3710,4
3711,6
3712,1
3713,9
3714,9
3715,7
3716,6
3717,5
3718,2
3719,9
3720,3
3721,5
3722,8
3723,3
3724,1
3725,9
3726,6
3727,7
3728,8
3729,1
3730,9
3731,7
3732,3
3733,7
3734,9
3735,4
3736,1
3737,1
3738,8
3739,2
3740,0
3741,8
3742,5
3743,5
3744,3
3745,0
3746,1
3747,7
3748,4
3749,4
3750,4
3751,4
3752,5
3753,6
3754,8
3755,4
3756,4
3757,7
3758,7
3759,4
3760,5
3761,7
3762,4
3763,9
3764,5
3765,9
3766,1
3767,4
3768,0
3769,1
3770,3
3771,9
3772,2
3773,0
3774,7
3775,2
3776,9
3777,0
3778,1
3779,8
3780,1
3781,1
3782,5
3783,9
3784,6
3785,6
3786,8
3787,1
3788,5
3789,9
3790,5
3791,6
3792,9
3793,0
3794,3
3795,7
3796,2
3797,9
3798,0
3799,9
3800,9
3801,9
3802,7
3803,7
3804,6
3805,7
3806,0
3807,6
3808,0
3809,2
3810,6
3811,8
3812,8
3813,6
3814,3
3815,2
3816,3
3817,1
3818,4
3819,0
3820,8
3821,2
3822,6
3823,7
3824,7
3825,8
3826,0
3827,2
3828,1
3829,6
3830,3
3831,6
3832,7
3833,9
3834,4
3835,0
3836,8
3837,2
3838,3
3839,2
3840,8
3841,0
3842,6
3843,6
3844,9
3845,5
3846,9
3847,7
3848,3
3849,6
3850,8
3851,5
3852,2
3853,8
3854,9
3855,1
3856,4
3857,0
3858,9
3859,4
3860,7
3861,0
3862,9
3863,1
3864,4
3865,0
3866,0
3867,9
3868,0
3869,3
3870,8
3871,6
3872,2
3873,0
3874,9
3875,6
3876,5
3877,6
3878,9
3879,1
3880,4
3881,4
3882,2
3883,9
3884,2
3885,4
3886,9
3887,3
3888,3
3889,6
3890,0
3891,8
3892,9
3893,5
3894,5
3895,2
3896,0
3897,4
3898,0
3899,5
3900,2
3901,3
3902,2
3903,9
3904,8
3905,9
3906,0
3907,6
3908,0
3909,9
3910,1
3911,3
3912,5
3913,1
3914,2
3915,0
3916,5
3917,6
3918,9
3919,1
3920,2
3921,6
3922,6
3923,7
3924,0
3925,5
3926,4
3927,7
3928,4
3929,6
3930,6
3931,8
3932,6
3933,0
3934,2
3935,0
3936,0
3937,8
3938,4
3939,0
3940,1
3941,0
3942,8
3943,5
3944,2
3945,8
3946,0
3947,5
3948,0
3949,8
3950,5
3951,6
3952,9
3953,4
3954,4
3955,2
3956,4
3957,0
3958,8
3959,1
3960,7
3961,4
3962,1
3963,0
3964,9
3965,5
3966,1
3967,8
3968,1
3969,6
3970,0
3971,0
3972,2
3973,0
3974,7
3975,2
3976,7
3977,5
3978,4
3979,0
3980,7
3981,9
3982,8
3983,1
3984,3
3985,2
3986,2
3987,5
3988,7
3989,1
3990,5
3991,3
3992,9
3993,5
3994,6
3995,3
3996,6
3997,7
3998,5
3999,6
4000,9
4001,9
4002,5
4003,7
4004,5
4005,3
4006,3
4007,4
4008,0
4009,1
4010,3
4011,9
4012,3
4013,3
4014,8
4015,8
4016,3
4017,8
4018,9
4019,4
4020,0
4021,6
4022,8
4023,6
4024,3
4025,8
4026,2
4027,8
4028,8
4029,8
4030,2
4031,5
4032,6
4033,5
4034,8
4035,5
4036,8
4037,2
4038,0
4039,2
4040,0
4041,2
4042,9
4043,0
4044,8
4045,9
4046,0
4047,4
4048,4
4049,3
4050,5
4051,2
4052,4
4053,0
4054,5
4055,9
4056,5
4057,7
4058,7
4059,1
4060,2
4061,8
4062,7
4063,8
4064,1
4065,3
4066,2
4067,8
4068,7
4069,1
4070,9
4071,6
4072,0
4073,8
4074,4
4075,6
4076,6
4077,1
4078,3
4079,0
4080,7
4081,1
4082,7
4083,1
4084,5
4085,5
4086,6
4087,7
4088,9
4089,7
4090,8
4091,9
4092,4
4093,5
4094,8
4095,6
4096,8
4097,5
4098,8
4099,8
4100,4
4101,5
4102,2
4103,1
4104,1
4105,7
4106,9
4107,7
4108,0
4109,6
4110,3
4111,2
4112,1
4113,1
4114,0
4115,7
4116,9
4117,7
4118,9
4119,0
4120,3
4121,9
4122,6
4123,4
4124,8
4125,1
4126,4
4127,5
4128,4
4129,2
4130,6
4131,3
4132,9
4133,2
4134,2
4135,3
4136,0
4137,0
4138,6
4139,4
4140,3
4141,0
4142,0
4143,8
4144,8
4145,9
4146,2
4147,4
4148,4
4149,9
4150,8
4151,5
4152,8
4153,2
4154,6
4155,6
4156,0
4157,1
4158,5
4159,3
4160,3
4161,4
4162,1
4163,2
4164,4
4165,8
4166,1
4167,3
4168,0
4169,7
4170,8
4171,2
4172,1
4173,6
4174,8
4175,2
4176,8
4177,1
4178,7
4179,9
4180,4
4181,9
4182,4
4183,2
4184,4
4185,7
4186,3
4187,4
4188,7
4189,0
4190,4
4191,4
4192,8
4193,7
4194,8
4195,5
4196,6
4197,2
4198,8
4199,8
4200,8
4201,0
4202,0
4203,1
4204,0
4205,5
4206,8
4207,3
4208,0
4209,4
4210,2
4211,1
4212,9
4213,8
4214,9
4215,4
4216,1
4217,6
4218,1
4219,2
4220,3
4221,0
4222,4
4223,5
4224,3
4225,8
4226,7
4227,8
4228,9
4229,8
4230,2
4231,5
4232,3
4233,7
4234,6
4235,3
4236,5
4237,5
4238,4
4239,3
4240,2
4241,1
4242,9
4243,6
4244,0
4245,0
4246,6
4247,3
4248,9
4249,8
4250,3
4251,3
4252,7
4253,9
4254,4
4255,8
4256,6
4257,6
4258,7
4259,2
4260,5
4261,4
4262,0
4263,5
4264,9
4265,6
4266,6
4267,8
4268,5
4269,2
4270,3
4271,7
4272,9
4273,3
4274,5
4275,1
4276,1
4277,0
4278,4
4279,9
4280,3
4281,3
4282,4
4283,3
4284,9
4285,5
4286,8
4287,1
4288,9
4289,3
4290,0
4291,6
4292,4
4293,7
4294,6
4295,5
4296,6
4297,0
4298,7
4299,7
4300,1
4301,0
4302,2
4303,6
4304,6
4305,7
4306,4
4307,3
4308,3
4309,5
4310,1
4311,0
4312,1
4313,2
4314,5
4315,4
4316,9
4317,2
4318,9
4319,6
4320,4
4321,1
4322,0
4323,7
4324,8
4325,2
4326,8
4327,5
4328,3
4329,2
4330,2
4331,6
4332,8
4333,1
4334,4
4335,1
4336,3
4337,7
4338,3
4339,0
4340,7
4341,3
4342,0
4343,8
4344,3
4345,7
4346,4
4347,1
4348,6
4349,4
4350,3
4351,6
4352,6
4353,4
4354,2
4355,7
4356,3
4357,1
4358,0
4359,6
4360,1
4361,5
4362,4
4363,6
4364,3
4365,1
4366,7
4367,7
4368,8
4369,0
4370,0
4371,2
4372,6
4373,1
4374,9
4375,9
4376,5
4377,1
4378,7
4379,3
4380,9
4381,3
4382,2
4383,4
4384,5
4385,4
4386,6
4387,8
4388,0
4389,9
4390,6
4391,7
4392,9
4393,6
4394,5
4395,4
4396,7
4397,3
4398,6
4399,3
4400,7
4401,8
4402,4
4403,8
4404,2
4405,6
4406,6
4407,5
4408,7
4409,8
4410,2
4411,2
4412,0
4413,8
4414,1
4415,9
4416,7
4417,5
4418,7
4419,5
4420,6
4421,2
4422,7
4423,7
4424,4
4425,3
4426,3
4427,5
4428,5
4429,6
4430,1
4431,2
4432,0
4433,2
4434,5
4435,2
4436,0
4437,3
4438,8
4439,3
4440,9
4441,1
4442,0
4443,6
4444,4
4445,6
4446,4
4447,1
4448,3
4449,9
4450,6
4451,2
4452,8
4453,8
4454,2
4455,9
4456,3
4457,2
4458,1
4459,1
4460,5
4461,6
4462,1
4463,7
4464,9
4465,9
4466,6
4467,2
4468,2
4469,6
4470,8
4471,5
4472,6
4473,9
4474,5
4475,2
4476,9
4477,8
4478,5
4479,8
4480,8
4481,0
4482,0
4483,4
4484,4
4485,9
4486,5
4487,2
4488,7
4489,6
4490,1
4491,7
4492,9
4493,2
4494,0
4495,9
4496,6
4497,7
4498,3
4499,3
4500,6
4501,1
4502,1
4503,5
4504,1
4505,1
4506,3
4507,6
4508,5
4509,2
4510,1
4511,3
4512,2
4513,1
4514,9
4515,9
4516,9
4517,0
4518,9
4519,9
4520,0
4521,5
4522,4
4523,3
4524,8
4525,9
4526,2
4527,0
4528,4
4529,8
4530,3
4531,9
4532,7
4533,5
4534,1
4535,3
4536,0
4537,4
4538,1
4539,3
4540,4
4541,8
4542,8
4543,9
4544,9
4545,5
4546,0
4547,3
4548,5
4549,8
4550,0
4551,5
4552,5
4553,8
4554,2
4555,0
4556,7
4557,9
4558,7
4559,0
4560,3
4561,1
4562,0
4563,8
4564,0
4565,6
4566,2
4567,1
4568,3
4569,4
4570,5
4571,1
4572,6
4573,9
4574,1
4575,3
4576,8
4577,2
4578,6
4579,0
4580,4
4581,4
4582,0
4583,3
4584,3
4585,6
4586,7
4587,6
4588,7
4589,1
4590,6
4591,8
4592,2
4593,5
4594,0
4595,2
4596,5
4597,9
4598,9
4599,9
4600,3
4601,0
4602,5
4603,2
4604,3
4605,3
4606,9
4607,0
4608,6
4609,6
4610,1
4611,6
4612,5
4613,6
4614,2
4615,0
4616,1
4617,8
4618,0
4619,4
4620,8
4621,2
4622,7
4623,8
4624,0
4625,6
4626,4
4627,0
4628,5
4629,7
4630,1
4631,2
4632,0
4633,8
4634,9
4635,5
4636,6
4637,6
4638,3
4639,2
4640,4
4641,1
4642,8
4643,6
4644,2
4645,9
4646,5
4647,1
4648,6
4649,9
4650,6
4651,0
4652,3
4653,9
4654,7
4655,9
4656,0
4657,6
4658,8
4659,2
4660,9
4661,8
4662,1
4663,3
4664,4
4665,4
4666,1
4667,1
4668,5
4669,9
4670,6
4671,8
4672,1
4673,9
4674,0
4675,0
4676,0
4677,2
4678,8
4679,1
4680,0
4681,8
4682,1
4683,6
4684,0
4685,8
4686,8
4687,0
4688,8
4689,9
4690,3
4691,3
4692,0
4693,7
4694,4
4695,2
4696,1
4697,6
4698,9
4699,2
4700,3
4701,4
4702,9
4703,9
4704,7
4705,2
4706,0
4707,1
4708,6
4709,8
4710,7
4711,9
4712,7
4713,1
4714,3
4715,2
4716,7
4717,2
4718,8
4719,7
4720,6
4721,3
4722,5
4723,0
4724,4
4725,5
4726,9
4727,6
4728,5
4729,1
4730,6
4731,5
4732,0
4733,8
4734,8
4735,3
4736,7
4737,5
4738,2
4739,9
4740,5
4741,0
4742,4
4743,9
4744,6
4745,2
4746,6
4747,1
4748,4
4749,7
4750,3
4751,7
4752,0
4753,5
4754,2
4755,8
4756,9
4757,5
4758,0
4759,6
4760,0
4761,1
4762,3
4763,4
4764,6
4765,0
4766,7
4767,4
4768,3
4769,3
4770,3
4771,2
4772,1
4773,3
4774,8
4775,1
4776,9
4777,8
4778,8
4779,4
4780,6
4781,3
4782,6
4783,9
4784,5
4785,8
4786,9
4787,0
4788,7
4789,6
4790,4
4791,8
4792,4
4793,5
4794,5
4795,6
4796,7
4797,3
4798,8
4799,9
4800,1
4801,1
4802,8
4803,1
4804,9
4805,4
4806,8
4807,9
4808,3
4809,1
4810,6
4811,4
4812,9
4813,9
4814,5
4815,0
4816,7
4817,6
4818,6
4819,7
4820,2
4821,1
4822,1
4823,5
4824,9
4825,2
4826,1
4827,9
4828,1
4829,4
4830,0
4831,3
4832,9
4833,6
4834,5
4835,5
4836,4
4837,7
4838,5
4839,1
4840,2
4841,2
4842,1
4843,1
4844,1
4845,9
4846,4
4847,8
4848,9
4849,2
4850,5
4851,7
4852,1
4853,1
4854,7
4855,0
4856,1
4857,6
4858,8
4859,6
4860,7
4861,7
4862,2
4863,5
4864,4
4865,2
4866,1
4867,9
4868,6
4869,3
4870,4
4871,5
4872,6
4873,3
4874,7
4875,8
4876,4
4877,1
4878,9
4879,4
4880,7
4881,3
4882,2
4883,7
4884,4
4885,4
4886,8
4887,0
4888,7
4889,7
4890,8
4891,5
4892,0
4893,0
4894,9
4895,8
4896,7
4897,8
4898,2
4899,4
4900,6
4901,0
4902,7
4903,8
4904,5
4905,4
4906,3
4907,9
4908,5
4909,8
4910,3
4911,7
4912,6
4913,3
4914,9
4915,1
4916,5
4917,2
4918,6
4919,8
4920,1
4921,9
4922,9
4923,9
4924,5
4925,7
4926,6
4927,4
4928,3
4929,8
4930,7
4931,9
4932,9
4933,4
4934,7
4935,7
4936,4
4937,6
4938,2
4939,7
4940,9
4941,3
4942,0
4943,7
4944,5
4945,7
4946,0
4947,3
4948,1
4949,0
4950,8
4951,2
4952,4
4953,3
4954,5
4955,9
4956,3
4957,4
4958,3
4959,3
4960,7
4961,6
4962,4
4963,8
4964,8
4965,1
4966,1
4967,5
4968,0
4969,9
4970,4
4971,6
4972,3
4973,2
4974,3
4975,0
4976,5
4977,0
4978,2
4979,2
4980,8
4981,8
4982,0
4983,8
4984,7
4985,1
4986,6
4987,6
4988,2
4989,2
4990,1
4991,3
4992,9
4993,5
4994,5
4995,2
4996,1
4997,6
4998,2
4999,9
